Format,2.0A,
Memory Length,5000,
Trigger Level,35.0mV,
Source,CH1,
Label, ,
Probe Ratio,1.000E+00,
Vertical Units,V,
Vertical Scale,2.000E-02,
Vertical Position,-1.136E-01,
Horizontal Units,S,
Horizontal Scale,1.000E-05,
Horizontal Position,4.530E-05,
Horizontal Mode,Main,
Sampling Period,2.000E-08,
Firmware,V1.13,
Time,15-Nov-18 23:37:02,
Mode,Detail,
Waveform Data,
4.199997e-07,1.12e-02,
4.399997e-07,1.12e-02,
4.599997e-07,1.12e-02,
4.799997e-07,1.12e-02,
4.999997e-07,1.12e-02,
5.199997e-07,1.12e-02,
5.399997e-07,1.12e-02,
5.599997e-07,1.12e-02,
5.799997e-07,1.12e-02,
5.999997e-07,1.12e-02,
6.199997e-07,1.12e-02,
6.399997e-07,1.12e-02,
6.599997e-07,1.12e-02,
6.799997e-07,1.12e-02,
6.999997e-07,1.12e-02,
7.199997e-07,1.12e-02,
7.399997e-07,1.12e-02,
7.599997e-07,1.12e-02,
7.799997e-07,1.12e-02,
7.999997e-07,1.12e-02,
8.199997e-07,1.12e-02,
8.399997e-07,1.12e-02,
8.599997e-07,1.12e-02,
8.799997e-07,1.12e-02,
8.999997e-07,1.12e-02,
9.199997e-07,1.12e-02,
9.399997e-07,1.12e-02,
9.599997e-07,1.12e-02,
9.799997e-07,1.12e-02,
9.999997e-07,1.12e-02,
1.020000e-06,1.12e-02,
1.040000e-06,1.12e-02,
1.060000e-06,1.12e-02,
1.080000e-06,1.12e-02,
1.100000e-06,1.12e-02,
1.120000e-06,1.12e-02,
1.140000e-06,1.12e-02,
1.160000e-06,1.12e-02,
1.180000e-06,1.12e-02,
1.200000e-06,1.12e-02,
1.220000e-06,1.12e-02,
1.240000e-06,1.12e-02,
1.260000e-06,1.12e-02,
1.280000e-06,1.12e-02,
1.300000e-06,1.12e-02,
1.320000e-06,1.12e-02,
1.340000e-06,1.12e-02,
1.360000e-06,1.12e-02,
1.380000e-06,1.12e-02,
1.400000e-06,1.12e-02,
1.420000e-06,1.12e-02,
1.440000e-06,1.12e-02,
1.460000e-06,1.12e-02,
1.480000e-06,1.12e-02,
1.500000e-06,1.12e-02,
1.520000e-06,1.12e-02,
1.540000e-06,1.12e-02,
1.560000e-06,1.12e-02,
1.580000e-06,1.12e-02,
1.600000e-06,1.12e-02,
1.620000e-06,1.12e-02,
1.640000e-06,1.12e-02,
1.660000e-06,1.12e-02,
1.680000e-06,1.12e-02,
1.700000e-06,1.12e-02,
1.720000e-06,1.12e-02,
1.740000e-06,1.12e-02,
1.760000e-06,1.12e-02,
1.780000e-06,1.12e-02,
1.800000e-06,1.12e-02,
1.820000e-06,1.12e-02,
1.840000e-06,1.12e-02,
1.860000e-06,1.12e-02,
1.880000e-06,1.12e-02,
1.900000e-06,1.12e-02,
1.920000e-06,1.12e-02,
1.940000e-06,1.12e-02,
1.960000e-06,1.12e-02,
1.980000e-06,1.12e-02,
2.000000e-06,1.12e-02,
2.020000e-06,1.12e-02,
2.040000e-06,1.12e-02,
2.060000e-06,1.12e-02,
2.080000e-06,1.12e-02,
2.100000e-06,1.12e-02,
2.120000e-06,1.12e-02,
2.140000e-06,1.12e-02,
2.160000e-06,1.12e-02,
2.180000e-06,1.12e-02,
2.200000e-06,1.12e-02,
2.220000e-06,1.12e-02,
2.240000e-06,1.12e-02,
2.260000e-06,1.12e-02,
2.280000e-06,1.12e-02,
2.300000e-06,1.12e-02,
2.320000e-06,1.12e-02,
2.340000e-06,1.12e-02,
2.360000e-06,1.12e-02,
2.380000e-06,1.12e-02,
2.400000e-06,1.12e-02,
2.420000e-06,1.12e-02,
2.440000e-06,1.12e-02,
2.460000e-06,1.12e-02,
2.480000e-06,1.12e-02,
2.500000e-06,1.12e-02,
2.520000e-06,1.12e-02,
2.540000e-06,1.12e-02,
2.560000e-06,1.12e-02,
2.580000e-06,1.12e-02,
2.600000e-06,1.12e-02,
2.620000e-06,1.12e-02,
2.640000e-06,1.12e-02,
2.660000e-06,1.12e-02,
2.680000e-06,1.12e-02,
2.700000e-06,1.12e-02,
2.720000e-06,1.12e-02,
2.740000e-06,1.12e-02,
2.760000e-06,1.12e-02,
2.780000e-06,1.12e-02,
2.800000e-06,1.12e-02,
2.820000e-06,1.12e-02,
2.840000e-06,1.12e-02,
2.860000e-06,1.12e-02,
2.880000e-06,1.12e-02,
2.900000e-06,1.12e-02,
2.920000e-06,1.12e-02,
2.940000e-06,1.12e-02,
2.960000e-06,1.12e-02,
2.980000e-06,1.12e-02,
3.000000e-06,1.12e-02,
3.020000e-06,1.12e-02,
3.040000e-06,1.12e-02,
3.060000e-06,1.12e-02,
3.080000e-06,1.12e-02,
3.100000e-06,1.12e-02,
3.120000e-06,1.12e-02,
3.140000e-06,1.12e-02,
3.160000e-06,1.12e-02,
3.180000e-06,1.12e-02,
3.200000e-06,1.12e-02,
3.220000e-06,1.12e-02,
3.240000e-06,1.12e-02,
3.260000e-06,1.12e-02,
3.280000e-06,1.12e-02,
3.300000e-06,1.12e-02,
3.320000e-06,1.12e-02,
3.340000e-06,1.12e-02,
3.360000e-06,1.12e-02,
3.380000e-06,1.12e-02,
3.400000e-06,1.12e-02,
3.420000e-06,1.12e-02,
3.440000e-06,1.12e-02,
3.460000e-06,1.12e-02,
3.480000e-06,1.12e-02,
3.500000e-06,1.12e-02,
3.520000e-06,1.12e-02,
3.540000e-06,1.12e-02,
3.560000e-06,1.12e-02,
3.580000e-06,1.12e-02,
3.600000e-06,1.12e-02,
3.620000e-06,1.12e-02,
3.640000e-06,1.12e-02,
3.660000e-06,1.12e-02,
3.680000e-06,1.12e-02,
3.700000e-06,1.12e-02,
3.720000e-06,1.12e-02,
3.740000e-06,1.12e-02,
3.760000e-06,1.12e-02,
3.780000e-06,1.12e-02,
3.800000e-06,1.12e-02,
3.820000e-06,1.12e-02,
3.840000e-06,1.12e-02,
3.860000e-06,1.12e-02,
3.880000e-06,1.12e-02,
3.900000e-06,1.12e-02,
3.920000e-06,1.12e-02,
3.940000e-06,1.12e-02,
3.960000e-06,1.12e-02,
3.980000e-06,1.12e-02,
4.000000e-06,1.12e-02,
4.020000e-06,1.12e-02,
4.040000e-06,1.12e-02,
4.060000e-06,1.12e-02,
4.080000e-06,1.12e-02,
4.100000e-06,1.12e-02,
4.120000e-06,1.12e-02,
4.140000e-06,1.12e-02,
4.160000e-06,1.12e-02,
4.180000e-06,1.12e-02,
4.200000e-06,1.12e-02,
4.220000e-06,1.12e-02,
4.240000e-06,1.12e-02,
4.260000e-06,1.12e-02,
4.280000e-06,1.12e-02,
4.300000e-06,1.12e-02,
4.320000e-06,1.12e-02,
4.340000e-06,1.12e-02,
4.360000e-06,1.12e-02,
4.380000e-06,1.12e-02,
4.400000e-06,1.12e-02,
4.420000e-06,1.12e-02,
4.440000e-06,1.12e-02,
4.460000e-06,1.12e-02,
4.480000e-06,1.12e-02,
4.500000e-06,1.12e-02,
4.520000e-06,1.12e-02,
4.540000e-06,1.12e-02,
4.560000e-06,1.12e-02,
4.580000e-06,1.12e-02,
4.600000e-06,1.12e-02,
4.620000e-06,1.12e-02,
4.640000e-06,1.12e-02,
4.660000e-06,1.12e-02,
4.680000e-06,1.12e-02,
